0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
Shot Chart Detail,0029800071,37,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,7,17,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-29,68,1,0,19990214,LAL,IND
Shot Chart Detail,0029800071,48,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,6,32,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,19990214,LAL,IND
Shot Chart Detail,0029800071,59,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,5,36,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-59,46,1,1,19990214,LAL,IND
Shot Chart Detail,0029800071,66,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,4,23,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,19990214,LAL,IND
Shot Chart Detail,0029800071,67,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,4,17,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-51,23,1,1,19990214,LAL,IND
Shot Chart Detail,0029800071,72,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,3,31,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,12,61,1,0,19990214,LAL,IND
Shot Chart Detail,0029800071,80,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,3,0,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,19990214,LAL,IND
Shot Chart Detail,0029800071,122,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,2,11,11,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-23,78,1,0,19990214,LAL,IND
Shot Chart Detail,0029800071,131,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,2,10,8,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,19990214,LAL,IND
Shot Chart Detail,0029800071,141,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,2,9,7,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,19990214,LAL,IND
Shot Chart Detail,0029800071,170,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,2,6,0,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,19990214,LAL,IND
Shot Chart Detail,0029800071,184,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,2,3,58,Made Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-23,29,1,1,19990214,LAL,IND
Shot Chart Detail,0029800071,212,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,2,1,35,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-23,23,1,0,19990214,LAL,IND
Shot Chart Detail,0029800071,218,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,2,1,17,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-23,40,1,1,19990214,LAL,IND
Shot Chart Detail,0029800071,274,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,3,7,49,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,19990214,LAL,IND
Shot Chart Detail,0029800071,296,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,3,5,34,Made Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,31,23,1,1,19990214,LAL,IND
Shot Chart Detail,0029800071,302,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,3,4,29,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,19990214,LAL,IND
Shot Chart Detail,0029800071,315,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,3,3,11,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,19990214,LAL,IND
Shot Chart Detail,0029800071,329,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,3,1,57,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,19990214,LAL,IND
Shot Chart Detail,0029800071,332,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,3,1,32,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,19990214,LAL,IND
Shot Chart Detail,0029800071,393,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,4,7,35,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,8,-81,12,1,0,19990214,LAL,IND
Shot Chart Detail,0029800071,402,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,4,6,32,Made Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-1,33,1,1,19990214,LAL,IND
Shot Chart Detail,0029800071,427,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,4,4,40,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,46,61,1,0,19990214,LAL,IND
Shot Chart Detail,0029800071,432,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,4,3,55,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,40,18,1,1,19990214,LAL,IND
Shot Chart Detail,0029800071,449,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,4,2,17,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,3,61,1,0,19990214,LAL,IND
Shot Chart Detail,0029800071,456,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,4,1,32,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,19990214,LAL,IND
Shot Chart Detail,0029800071,457,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,4,1,31,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,19990214,LAL,IND
Shot Chart Detail,0029800088,6,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,11,1,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,19990216,LAL,CHH
Shot Chart Detail,0029800088,10,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,10,40,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-18,68,1,0,19990216,LAL,CHH
Shot Chart Detail,0029800088,36,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,7,58,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,59,25,1,1,19990216,LAL,CHH
Shot Chart Detail,0029800088,70,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,3,57,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,19990216,LAL,CHH
Shot Chart Detail,0029800088,151,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,2,8,36,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,46,68,1,0,19990216,LAL,CHH
Shot Chart Detail,0029800088,172,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,2,7,2,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,19990216,LAL,CHH
Shot Chart Detail,0029800088,180,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,2,6,23,Made Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-12,31,1,1,19990216,LAL,CHH
Shot Chart Detail,0029800088,186,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,2,5,47,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,25,78,1,0,19990216,LAL,CHH
Shot Chart Detail,0029800088,202,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,2,4,1,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-18,78,1,1,19990216,LAL,CHH
Shot Chart Detail,0029800088,211,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,2,3,11,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-3,53,1,1,19990216,LAL,CHH
Shot Chart Detail,0029800088,229,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,2,1,33,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-40,42,1,0,19990216,LAL,CHH
Shot Chart Detail,0029800088,255,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,3,11,3,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-25,63,1,1,19990216,LAL,CHH
Shot Chart Detail,0029800088,288,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,3,7,4,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,19990216,LAL,CHH
Shot Chart Detail,0029800088,304,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,3,6,20,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,74,25,1,0,19990216,LAL,CHH
Shot Chart Detail,0029800088,305,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,3,6,17,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,19990216,LAL,CHH
Shot Chart Detail,0029800096,21,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,9,53,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,19990217,LAL,DAL
Shot Chart Detail,0029800096,55,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,7,48,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,1,68,1,1,19990217,LAL,DAL
Shot Chart Detail,0029800096,58,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,7,27,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-53,46,1,0,19990217,LAL,DAL
Shot Chart Detail,0029800096,59,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,7,25,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,19990217,LAL,DAL
Shot Chart Detail,0029800096,72,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,5,58,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,19990217,LAL,DAL
Shot Chart Detail,0029800096,79,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,4,48,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,19990217,LAL,DAL
Shot Chart Detail,0029800096,123,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,1,33,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-3,53,1,0,19990217,LAL,DAL
Shot Chart Detail,0029800096,130,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,1,11,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,19990217,LAL,DAL
Shot Chart Detail,0029800096,175,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,2,8,9,Made Shot,Hook Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,89,18,1,1,19990217,LAL,DAL
Shot Chart Detail,0029800096,192,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,2,6,0,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,19990217,LAL,DAL
Shot Chart Detail,0029800096,271,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,3,11,24,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,9,-53,74,1,0,19990217,LAL,DAL
Shot Chart Detail,0029800096,292,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,3,8,31,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,19990217,LAL,DAL
Shot Chart Detail,0029800096,293,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,3,8,30,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,19990217,LAL,DAL
Shot Chart Detail,0029800096,301,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,3,7,54,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,19990217,LAL,DAL
Shot Chart Detail,0029800096,314,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,3,6,16,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,19990217,LAL,DAL
Shot Chart Detail,0029800112,5,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,11,23,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,57,42,1,0,19990219,LAL,SAS
Shot Chart Detail,0029800112,8,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,10,43,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,57,31,1,1,19990219,LAL,SAS
Shot Chart Detail,0029800112,16,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,9,28,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,29,81,1,1,19990219,LAL,SAS
Shot Chart Detail,0029800112,18,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,8,50,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,19990219,LAL,SAS
Shot Chart Detail,0029800112,57,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,5,13,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,19990219,LAL,SAS
Shot Chart Detail,0029800112,81,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,2,27,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,51,104,1,0,19990219,LAL,SAS
Shot Chart Detail,0029800112,122,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,2,10,41,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,9,-76,53,1,0,19990219,LAL,SAS
Shot Chart Detail,0029800112,169,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,2,7,0,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,19990219,LAL,SAS
Shot Chart Detail,0029800112,258,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,3,10,56,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,14,42,1,0,19990219,LAL,SAS
Shot Chart Detail,0029800112,266,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,3,9,43,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,19990219,LAL,SAS
Shot Chart Detail,0029800112,280,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,3,8,32,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-42,38,1,1,19990219,LAL,SAS
Shot Chart Detail,0029800112,323,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,3,4,34,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,19990219,LAL,SAS
Shot Chart Detail,0029800112,356,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,3,1,46,Made Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-12,10,1,1,19990219,LAL,SAS
Shot Chart Detail,0029800112,416,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,4,8,10,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,19990219,LAL,SAS
Shot Chart Detail,0029800112,425,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,4,7,7,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,19990219,LAL,SAS
Shot Chart Detail,0029800112,440,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,4,5,36,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,19990219,LAL,SAS
Shot Chart Detail,0029800112,481,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,4,2,17,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9,-98,-10,1,1,19990219,LAL,SAS
Shot Chart Detail,0029800130,6,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,11,31,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-94,48,1,0,19990221,SEA,LAL
Shot Chart Detail,0029800130,37,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,9,3,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,46,42,1,0,19990221,SEA,LAL
Shot Chart Detail,0029800130,45,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,8,7,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,19990221,SEA,LAL
Shot Chart Detail,0029800130,53,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,6,52,Made Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-23,31,1,1,19990221,SEA,LAL
Shot Chart Detail,0029800130,68,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,5,6,Missed Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,19990221,SEA,LAL
Shot Chart Detail,0029800130,80,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,4,45,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,19990221,SEA,LAL
Shot Chart Detail,0029800130,87,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,4,1,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,12,42,1,1,19990221,SEA,LAL
Shot Chart Detail,0029800130,105,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,1,9,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,9,-59,76,1,0,19990221,SEA,LAL
Shot Chart Detail,0029800130,110,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,0,53,Missed Shot,Slam Dunk Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-23,38,1,0,19990221,SEA,LAL
Shot Chart Detail,0029800130,187,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,2,6,19,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,8,-81,16,1,0,19990221,SEA,LAL
Shot Chart Detail,0029800130,193,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,2,5,47,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-42,21,1,0,19990221,SEA,LAL
Shot Chart Detail,0029800130,206,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,2,4,17,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,18,42,1,0,19990221,SEA,LAL
Shot Chart Detail,0029800130,226,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,2,2,16,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-36,10,1,1,19990221,SEA,LAL
Shot Chart Detail,0029800130,250,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,2,0,3,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-42,21,1,0,19990221,SEA,LAL
Shot Chart Detail,0029800130,263,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,3,11,8,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,8,89,3,1,1,19990221,SEA,LAL
Shot Chart Detail,0029800130,267,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,3,10,27,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-14,38,1,0,19990221,SEA,LAL
Shot Chart Detail,0029800130,269,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,3,10,25,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,19990221,SEA,LAL
Shot Chart Detail,0029800130,313,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,3,6,44,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,76,16,1,1,19990221,SEA,LAL
Shot Chart Detail,0029800130,315,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,3,6,3,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-100,10,1,0,19990221,SEA,LAL
Shot Chart Detail,0029800130,318,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,3,5,29,Made Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-14,42,1,1,19990221,SEA,LAL
Shot Chart Detail,0029800130,366,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,3,2,0,Made Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,40,16,1,1,19990221,SEA,LAL
Shot Chart Detail,0029800130,434,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,4,7,52,Made Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,40,3,1,1,19990221,SEA,LAL
Shot Chart Detail,0029800130,436,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,4,7,24,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,31,21,1,0,19990221,SEA,LAL
Shot Chart Detail,0029800130,470,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,4,3,50,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,19990221,SEA,LAL
Shot Chart Detail,0029800135,2,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,11,40,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,1,100,1,0,19990222,DEN,LAL
Shot Chart Detail,0029800135,5,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,11,17,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,19990222,DEN,LAL
Shot Chart Detail,0029800135,7,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,10,47,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,19990222,DEN,LAL
Shot Chart Detail,0029800135,19,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,9,14,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,19990222,DEN,LAL
Shot Chart Detail,0029800135,50,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,6,17,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,19990222,DEN,LAL
Shot Chart Detail,0029800135,60,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,5,48,Missed Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,19990222,DEN,LAL
Shot Chart Detail,0029800135,65,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,5,31,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,19990222,DEN,LAL
Shot Chart Detail,0029800135,66,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,5,29,Made Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,19990222,DEN,LAL
Shot Chart Detail,0029800135,189,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,2,8,19,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,19990222,DEN,LAL
Shot Chart Detail,0029800135,211,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,2,6,1,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,19990222,DEN,LAL
Shot Chart Detail,0029800135,287,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,3,11,28,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,19990222,DEN,LAL
Shot Chart Detail,0029800135,296,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,3,10,5,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,53,61,1,0,19990222,DEN,LAL
Shot Chart Detail,0029800135,304,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,3,9,2,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-59,33,1,1,19990222,DEN,LAL
Shot Chart Detail,0029800135,434,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,4,8,31,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,19990222,DEN,LAL
